title,artist_x,artist_y,hit,collab
Come Over,Rudimental,Rudimental,0.0,0.0
Come Over,Jorja Smith,Jorja Smith,0.0,0.0
Comet Song,Bright Eyes,,0.0,0.0
Comin' Over Here,Asian Dub Foundation,,0.0,0.0
Commander In Chief,Demi Lovato,,0.0,0.0
Commercial,Lil Baby,,0.0,0.0
Computer Of Love,Aaron Lee Tasjan,,0.0,0.0
Coney Island,Taylor Swift,,0.0,0.0
Confetti,Little Mix,,0.0,0.0
Conversations,Juice WRLD,Juice WRLD,1.0,0.0
Conversations in the Dark,John Legend,,0.0,0.0
Cool Again,Kane Brown,Kane Brown,1.0,0.0
Cowboy Like Me,Taylor Swift,,0.0,0.0
Crazy Days,The Shires,,0.0,0.0
Crazy For You Tonight,Kip Moore,,0.0,0.0
Crazyland,Eric Church,,0.0,0.0
Creek Don't Rise,Payton Smith,,0.0,0.0
Crossing The Rubicon,Bob Dylan,,0.0,0.0
Crowd My Mind,Brett Eldredge,,0.0,0.0
Crowlink,Shirley Collins,,0.0,0.0
Cry Baby,Megan Thee Stallion,Megan Thee Stallion Featuring DaBaby,1.0,1.0
"Cuddle Up, Cozy Down Christmas",Dolly Parton,,0.0,0.0
Cut You Off,Selena Gomez,,0.0,0.0
D4L Freestyle,Drake,,0.0,0.0
Daisies,Katy Perry,Katy Perry,1.0,0.0
Daisy,Ashnikko,,0.0,0.0
Dakati,Bad Bunny,,0.0,0.0
Damage,H.E.R.,H.E.R.,1.0,0.0
Dance Again,Selena Gomez,Selena Gomez,0.0,0.0
Dance Of The Clairvoyants,Pearl Jam,,0.0,0.0
Dangerous,Seether,Seether,1.0,0.0
Darkness,Eminem,Eminem,1.0,0.0
Darkness Settles In,Five Finger Death Punch,,0.0,0.0
Dead Celebrities,Easy Life,,0.0,0.0
Dead Horse,Hayley Williams,,0.0,0.0
Dead Man Walking,Skillet,,0.0,0.0
Dead Out Of Love,Betty Moon,,0.0,0.0
Dead Weight,PVRIS,,0.0,0.0
Deal Wiv It,Mura Masa,,0.0,0.0
Dear Patience,Niall Horan,,0.0,0.0
Deep Deep Feeling,Paul McCartney,,0.0,0.0
Deep Pockets,Drake,,0.0,0.0
Deep Reverence,Big Sean,,0.0,0.0
Defender,August Burns Red,,0.0,0.0
Delete Forever,Grimes,,0.0,0.0
Deliberate Self-harm Ha Ha,Of Montreal,,0.0,0.0
Demons,Drake,Drake,0.0,0.0
Desires,Drake and Future,,0.0,0.0
Detours,Jordan Davis,,0.0,0.0
Devils And Angels (Hatred),Rufus Wainwright,,0.0,0.0
Diamonds,Sam Smith,Sam Smith,1.0,0.0
Did It For Nothing,Betty Moon,,0.0,0.0
Didn't I,OneRepublic,,0.0,0.0
Dinner Guest,AJ Tracey,,0.0,0.0
Dinosaurs On The Mountain,The Flaming Lips,,0.0,0.0
Distance,Mammoth WVH,,0.0,0.0
Do It,Chloe x Halle,Chloe x Halle,0.0,0.0
Do What You Can,Bon Jovi,,0.0,0.0
Do You Really Wanna Know?,Sea Girls,,0.0,0.0
Dog Eat Dog,The Big Moon,,0.0,0.0
Doing Life With Me,Eric Church,,0.0,0.0
Dollaz on My Head,Gunna,,0.0,0.0
Don't Believe,The Psychedelic Furs,,0.0,0.0
Don't Cry,Bugzy Malone,,0.0,0.0
Don't Give Up,Alice Cooper,,0.0,0.0
Don't Go Changing,Kip Moore,,0.0,0.0
Don't Let the Old Man In,Willie Nelson,,0.0,0.0
Don't Slack,Justin Timberlake,,0.0,0.0
Don't Stop,Oasis,Oasis,1.0,0.0
Don't Stop,Megan Thee Stallion,Megan Thee Stallion Featuring Young Thug,1.0,1.0
Don't Stop Me Eatin',LadBaby,,0.0,0.0
Don't Wanna,Haim,,0.0,0.0
Don't Worry,The 1975,,0.0,0.0
Donda,Kanye West,,0.0,0.0
Dorothea,Taylor Swift,,0.0,0.0
Down Past The Bottom,Lucinda Williams,,0.0,0.0
Down To One,Luke Bryan,Luke Bryan,1.0,0.0
Downhill From Everywhere,Jackson Browne,,0.0,0.0
Drankin N Smokin,Future and Lil Uzi Vert,Future and Lil Uzi Vert,0.0,0.0
Dreamsicle,Jason Isbell,,0.0,0.0
Drinkin' Beer. Talkin' God. Amen,Chase Rice,,0.0,0.0
Drown,Lecrae,,0.0,0.0
Dust,Oh Wonder,Oh Wonder,0.0,0.0
Dying Breed,The Killers,,0.0,0.0
Dynamite,BTS,BTS,1.0,0.0
Désolé,Gorillaz,,0.0,0.0
Early Morning Madness,Rufus Wainwright,,0.0,0.0
Earth Odyssey,Asaf Avidan,,0.0,0.0
Easy,Troye Sivan,Troye Sivan,1.0,0.0
Eat Me,Ozzy Osbourne,,0.0,0.0
Ecstasy,Disclosure,Disclosure,0.0,0.0
Edendale,David Haerle,,0.0,0.0
Edie,James Righton,,0.0,0.0
Ego Death,Ty Dolla $ign,,0.0,0.0
Eleven,Khalid,,0.0,0.0
Emerald City,Luluc,,0.0,0.0
Emotionally Scarred,Lil Baby,Lil Baby,1.0,0.0
Energy,Disclosure,Disclosure,0.0,0.0
Enigma,Lady Gaga,,0.0,0.0
Entanglements,August Alsina,,0.0,0.0
Entrepreneur,Pharrell Williams,,0.0,0.0
Epiphany,Taylor Swift,,0.0,0.0
Equanimity,Paul Weller,,0.0,0.0
Escape From L.A.,The Weeknd,,0.0,0.0
Essence,Wizkid,Wizkid Featuring Justin Bieber & Tems,1.0,1.0
Evermore,Taylor Swift,,0.0,0.0
Every Day Is Not A Party,Tim Higgins,,0.0,0.0
Everything Else Has Gone Wrong,Bombay Bicycle Club,,0.0,0.0
Everything Has Changed,Best Coast,Best Coast,0.0,0.0
Exile,Taylor Swift,Taylor Swift Featuring Bon Iver,1.0,1.0
Faith,The Weeknd,The Weeknd,1.0,0.0
Faith Healer,Julien Baker,,0.0,0.0
Fake Friends,PS1,,0.0,0.0
Fallen Torches,Mastodon,,0.0,0.0
Fallin',Why Don't We,,0.0,0.0
False Prophet,Bob Dylan,,0.0,0.0
Famous,Octavian,Octavian,0.0,0.0
Famous Friends,Chris Young,Chris Young + Kane Brown,1.0,1.0
Father Daughter Dance,Kesha,,0.0,0.0
Favorite Place,All Time Low,,0.0,0.0
Favorite Time of Year,Carrie Underwood,,0.0,0.0
Featherweight,Fleet Foxes,,0.0,0.0
Feel Me,Selena Gomez,,0.0,0.0
Feel You,My Morning Jacket,,0.0,0.0
Feelin' Me,Jason Taylor,,0.0,0.0
Fell In Love With The City,Another Sky,,0.0,0.0
Ferrari Horses,D-Block Europe,,0.0,0.0
Fetch The Bolt Cutters,Fiona Apple,,0.0,0.0
Fever,Dua Lipa,Dua Lipa,0.0,0.0
Find My Way,DaBaby,DaBaby,1.0,0.0
Find My Way,Paul McCartney,Paul McCartney,0.0,0.0
Finish Your Sentences,Carly Pearce,,0.0,0.0
Fire,Waxahatchee,,0.0,0.0
Fire And Flame,Kip Moore,,0.0,0.0
Five More Minutes,Jonas Brothers,Jonas Brothers,0.0,0.0
Flex,Polo G,Polo G Featuring Juice WRLD,1.0,1.0
Florida,Neil Young,,0.0,0.0
Flowers Of Neptune 6,The Flaming Lips,,0.0,0.0
Flowers On A Grave,Bush,,0.0,0.0
Follow Me,Vala,,0.0,0.0
Footprints on the Moon,Gabby Barrett,,0.0,0.0
For The Night,Pop Smoke,Pop Smoke Featuring Lil Baby & DaBaby,1.0,1.0
For The Sake Of Humanity,Bruce Sudano,,0.0,0.0
For You,Laura Marling,Laura Marling,0.0,0.0
Forever,Justin Bieber,Justin Bieber Featuring Post Malone & Clever,1.0,1.0
Forever After All,Luke Combs,Luke Combs,1.0,0.0
Forget,Nikki Yanofsky,,0.0,0.0
Forget Me Too,Machine Gun Kelly,,0.0,0.0
Forgive Me,Chloe x Halle,,0.0,0.0
Fortune,Laura Marling,,0.0,0.0
Four Notes - Paul's Tune,Paul Harvey,,0.0,0.0
Franchise,Travis Scott,Travis Scott Featuring Young Thug & M.I.A.,1.0,1.0
Free Woman,Lady Gaga,,0.0,0.0
Freedom,Gangstagrass,,0.0,0.0
Freedom Was A Highway,Jimmie Allen,,0.0,0.0
Friday Night Cypher,Big Sean,,0.0,0.0
From Florida with Love,Drake,,0.0,0.0
Fun Tonight,Lady Gaga,,0.0,0.0
Gabrielle,Brett Eldredge,,0.0,0.0
Garden Song,Phoebe Bridgers,,0.0,0.0
Gaslight,TRISHES,,0.0,0.0
Gaslighter,The Chicks,,0.0,0.0
Gasoline,Haim,,0.0,0.0
Genesis (N)one,Misty Boyce,,0.0,0.0
Genocidal Humanoidz,System Of A Down,,0.0,0.0
Geography,Emily Barker,,0.0,0.0
Get God's Attention By Being An Atheist,Of Montreal,,0.0,0.0
Get Me,Justin Bieber,,0.0,0.0
Get Out My Head,Shane Codd,,0.0,0.0
Getaway Car,Granville Automatic,,0.0,0.0
Ghosts,Bruce Springsteen,,0.0,0.0
Giants,Dermot Kennedy,,0.0,0.0
Gimme Love,Joji,,0.0,0.0
Girl Like Me,The Black Eyed Peas,The Black Eyed Peas,0.0,0.0
Girlfriend,Charlie Puth,,0.0,0.0
Girls In The Hood,Megan Thee Stallion,Megan Thee Stallion,1.0,0.0
Give Heaven Some Hell,Hardy,,0.0,0.0
Gnat,Eminem,Eminem,1.0,0.0
Go Crazy,Chris Brown,Chris Brown & Young Thug,1.0,1.0
Go Do That With Sharon,David Haerle,,0.0,0.0
Go!,The Kid Laroi,The Kid Laroi,1.0,0.0
God Whispered Your Name,Keith Urban,Keith Urban,1.0,0.0
Godzilla,Eminem,Eminem Featuring Juice WRLD,1.0,1.0
Gold Rush,Taylor Swift,,0.0,0.0
Golf On TV,Lennon Stella,,0.0,0.0
Gone,Dierks Bentley,Dierks Bentley,1.0,0.0
Gone Too Soon,Andrew Jannakos,,0.0,0.0
Gooba,6ix9ine,6ix9ine,1.0,0.0
Good Day,Bombay Bicycle Club,,0.0,0.0
Good Day,Brett Eldredge,,0.0,0.0
Good Days,SZA,SZA,1.0,0.0
Good Guys,LANY,,0.0,0.0
Good Job,Alicia Keys,,0.0,0.0
Good Momma Bad,Andrew Farriss,,0.0,0.0
Good News,Mac Miller,Mac Miller,1.0,0.0
Good Time,Niko Moon,Niko Moon,1.0,0.0
Goodbye Jimmy Reed,Bob Dylan,,0.0,0.0
Goodyears,Travis Denning,,0.0,0.0
Goosebumps,Bastille,Bastille,1.0,0.0
Got It On Me,Pop Smoke,Pop Smoke,1.0,0.0
Graffitia,Green Day,,0.0,0.0
Graves Into Gardens,Elevation Worship,,0.0,0.0
Graveyard Boyfriend,Jillette Johnson,,0.0,0.0
Greece,DJ Khaled,DJ Khaled Featuring Drake,1.0,1.0
Grounds,Idles,,0.0,0.0
Guys,The 1975,,0.0,0.0
Guys Named Captain,Kenny Chesney,,0.0,0.0
Habitual,Justin Bieber,Justin Bieber,1.0,0.0
Haciendo Que Me Amas,Bad Bunny,,0.0,0.0
Half of My Hometown,Kelsea Ballerini,,0.0,0.0
Hallelujah,Oh Wonder,Oh Wonder,1.0,0.0
Hallelujah,Carrie Underwood,Carrie Underwood & John Legend,1.0,1.0
Hallucinate,Dua Lipa,,0.0,0.0
Hang On,Needtobreathe,,0.0,0.0
Happen To Me,Benee,,0.0,0.0
Happiness,Little Mix,,0.0,0.0
Happiness,Taylor Swift,,0.0,0.0
Happiness Over Everything (H.O.E.),Jhené Aiko,,0.0,0.0
Happy,Oh Wonder,Oh Wonder,0.0,0.0
Happy Anywhere,Blake Shelton,Blake Shelton Featuring Gwen Stefani,1.0,1.0
Happy Does,Kenny Chesney,Kenny Chesney,1.0,0.0
Hard Days,Brantley Gilbert,,0.0,0.0
Hard Out Here For A Country Boy,The Cadillac Three,,0.0,0.0
Hard to Forget,Sam Hunt,,0.0,0.0
Hardest To Love,The Weeknd,The Weeknd,1.0,0.0
Hate The Other Side,Juice WRLD,Juice WRLD & Marshmello Featuring Polo G & The Kid LAROI,1.0,1.0
Hatin' Somebody,Brothers Osborne,,0.0,0.0
Hawái,Maluma,,0.0,0.0
Head And Heart,Joel Corry,,0.0,0.0
Headstart,Jade Bird,,0.0,0.0
Heart To Ride,Nadia Reid,,0.0,0.0
Heart's Going Out of its Mind,Carly Pearce,,0.0,0.0
Heartbreak Anniversary,Giveon,Giveon,1.0,0.0
Heat Waves,Glass Animals,Glass Animals,1.0,0.0
Heather,Conan Gray,Conan Gray,1.0,0.0
Heatin Up,Lil Baby,Lil Baby & Gunna,1.0,1.0
Heaven Above,Norah Jones,,0.0,0.0
Heaven On My Mind,Becky Hill,,0.0,0.0
Heavenly Hosts,For King & Country,,0.0,0.0
Heavy Balloon,Fiona Apple,,0.0,0.0
Hell Of A View,Eric Church,Eric Church,1.0,0.0
Hell's Half Acre,Granville Automatic,,0.0,0.0
Here And Now,Kenny Chesney,Kenny Chesney,1.0,0.0
Here Comes The End,Gerard Way,,0.0,0.0
Here On Earth,Tim McGraw,,0.0,0.0
Hetty O'Hara Confidential,Elvis Costello,,0.0,0.0
Hey Child,Margo Price,,0.0,0.0
Hey Clockface/How Can You Face Me?,Elvis Costello,,0.0,0.0
Hey World,Lee Brice,,0.0,0.0
High On Love,Roachford,,0.0,0.0
High Road,Kesha,,0.0,0.0
Hit Different,SZA,SZA Featuring Ty Dolla $ign,1.0,1.0
Hoax,Taylor Swift,,0.0,0.0
Hole In The Bottle,Kelsea Ballerini,Kelsea Ballerini,1.0,0.0
Holiday,Little Mix,Little Mix,0.0,0.0
Holiday,Lil Nas X,Lil Nas X,1.0,0.0
Hollywood Park,The Airborne Toxic Event,,0.0,0.0
Holy,Justin Bieber,Justin Bieber Featuring Chance The Rapper,1.0,1.0
Home Sweet,Russell Dickerson,,0.0,0.0
Homecoming,Lil Uzi Vert,,0.0,0.0
Horse's Mouth,Edie Brickell & New Bohemians,,0.0,0.0
Horses,Brian Fallon,,0.0,0.0
Houdini,KSI,,0.0,0.0
Houdini,Jade Bird,,0.0,0.0
House Of The Lord,Phil Wickham,,0.0,0.0
House Party,Mist,Mist,0.0,0.0
How I Weep,Norah Jones,,0.0,0.0
How It Works,Old Sea Brigade,,0.0,0.0
How They Remember You,Rascal Flatts,,0.0,0.0
How To Be Lonely,Rita Ora,,0.0,0.0
How You Like That,BlackPink,,0.0,0.0
HWY 666,Corey Taylor,,0.0,0.0
Húsavík,Will Ferrell & My Marianne,,0.0,0.0
I Ain't Without You,Tucker Beathard,,0.0,0.0
I Called Mama,Tim McGraw,Tim McGraw,1.0,0.0
I Can See,Mac Miller,Mac Miller,1.0,0.0
I Can See The Change,Celeste,,0.0,0.0
I Can't Breathe,H.E.R.,,0.0,0.0
I Contain Multitudes,Bob Dylan,,0.0,0.0
I Dare You,Kelly Clarkson,Kelly Clarkson,1.0,0.0
I Do,Astrid S,Astrid S,1.0,0.0
I Do It,Lil Wayne,,0.0,0.0
I Don't Belong,Fontaines D.C.,,0.0,0.0
I Don't Wanna Take Anything From You,Nadia Reid,,0.0,0.0
I Dunno,Tion Wayne,,0.0,0.0
I Know Alone,Haim,,0.0,0.0
I Know The End,Phoebe Bridgers,,0.0,0.0
I Love Me,Demi Lovato,Demi Lovato,1.0,0.0
I Love My Country,Florida Georgia Line,Florida Georgia Line,1.0,0.0
I Love The Afternoon,Raul Midon,,0.0,0.0
I Love You's,Hailee Steinfeld,,0.0,0.0
I Miss U,Jax Jones,,0.0,0.0
I Need You Christmas,Jonas Brothers,,0.0,0.0
I Remember Everything,John Prine,,0.0,0.0
I See You,Phoebe Bridgers,Phoebe Bridgers,0.0,0.0
I Should Probably Go to Bed,Dan + Shay,,0.0,0.0
I Still Talk to Jesus,LANY,,0.0,0.0
I Want To Be Like Him,David Haerle,,0.0,0.0
I Want You To Love Me,Fiona Apple,,0.0,0.0
I Wish You Were Sober,Conan Gray,,0.0,0.0
I'd Die For You,Margo Price,,0.0,0.0
I'll Be The Sad Song,Brandy Clark,,0.0,0.0
I'm A Virgin,The Weeknd,,0.0,0.0
I'm Alive,Norah Jones,,0.0,0.0
I'm Not for Everyone,Brothers Osborne,,0.0,0.0
I'm Ready,Sam Smith,Sam Smith & Demi Lovato,1.0,1.0
I'm Sorry,Lil Uzi Vert,Lil Uzi Vert,0.0,0.0
I've Made Up My Mind To Give Myself To You,Bob Dylan,,0.0,0.0
Ice Cream,BlackPink,BlackPink,0.0,0.0
Ice Cream,Granville Automatic,Granville Automatic,0.0,0.0
Identity Theft,The Chats,,0.0,0.0
If That Ain't God,Chris Young,,0.0,0.0
If the World Was Ending,JP Saxe,,0.0,0.0
If This Is The Last Time,LANY,,0.0,0.0
If You're Too Shy (Let Me Know),The 1975,,0.0,0.0
Illicit Affairs,Taylor Swift,,0.0,0.0
Ily (I Love You Baby),Surf Mesa,,0.0,0.0
Imploding the Mirage,The Killers,,0.0,0.0
In Your Eyes,The Weeknd,The Weeknd,1.0,0.0
Inside Friend,Leon Bridges,,0.0,0.0
Inside Out,Five Finger Death Punch,,0.0,0.0
Instant Destiny,Tame Impala,,0.0,0.0
Instant History,Biffy Clyro,,0.0,0.0
Intentions,Justin Bieber,Justin Bieber Featuring Quavo,1.0,1.0
Interstellar Love,The Avalanches,,0.0,0.0
Intruders,Jessie Reyez,,0.0,0.0
Invisible String,Taylor Swift,,0.0,0.0
iPhone,Sparks,,0.0,0.0
Is Everybody Going Crazy?,Nothing But Thieves,,0.0,0.0
Is It True,Tame Impala,,0.0,0.0
Island of Doom,Agnes Obel,,0.0,0.0
It Gets Easier,Jason Isbell,,0.0,0.0
It's A Raid,Ozzy Osbourne,,0.0,0.0
It's Been Burning For A While,Chris Pierce,,0.0,0.0
Ivy,Taylor Swift,,0.0,0.0
Janey Needs A Shooter,Bruce Springsteen,,0.0,0.0
Janice At The Hotel Bar,Hailey Whitters,,0.0,0.0
Janie Blu,Kip Moore,,0.0,0.0
Jericho,Andrew Ripp,,0.0,0.0
Jesus Christ 2005 God Bless America,The 1975,,0.0,0.0
Julianna Calm Down,The Chicks,,0.0,0.0
July,Noah Cyrus,Noah Cyrus & Leon Bridges,1.0,1.0
Jump,DaBaby,DaBaby Featuring YoungBoy Never Broke Again,1.0,1.0
Junkies On A High,Green Day,,0.0,0.0
Just About Over You,Priscilla Block,,0.0,0.0
Just For Now,Maren Morris,,0.0,0.0
Just Like Kids (Miau),Hinds,,0.0,0.0
Just Like Magic,Ariana Grande,,0.0,0.0
Just Like Shakespeare,Losers Club,,0.0,0.0
Kansas,Neil Young,,0.0,0.0
Keep Away From Me,DevilDriver,,0.0,0.0
Key West (Philosopher Pirate),Bob Dylan,,0.0,0.0
Kill Them With Kindness,Idles,,0.0,0.0
Killer,Eminem,,0.0,0.0
Kings & Queens,Ava Max,Ava Max,1.0,0.0
Kissing In The Wind,Travis,,0.0,0.0
Know Your Worth,Khalid,Khalid x Disclosure,1.0,1.0
Knowing You,Kenny Chesney,Kenny Chesney,1.0,0.0
Korean Tea,Jonathan Wilson,,0.0,0.0
Kyoto,Phoebe Bridgers,Phoebe Bridgers,0.0,0.0
LA,Kelsea Ballerini,,0.0,0.0
La Dificil,Bad Bunny,Bad Bunny,1.0,0.0
La Noche de Anoche,Bad Bunny,Bad Bunny & Rosalia,1.0,1.0
Ladies,Fiona Apple,,0.0,0.0
Lady,Brett Young,Brett Young,1.0,0.0
Lady Like,Ingrid Andress,,0.0,0.0
Lander,Sports Team,,0.0,0.0
Last Man Standing,Bruce Springsteen,,0.0,0.0
Last Of The Street Survivors,Lynyrd Skynyrd,,0.0,0.0
Last Time I Say Sorry,Kane Brown & John Legend,,0.0,0.0
Lasting Lover,Sigala,,0.0,0.0
Laugh Now Cry Later,Drake,Drake Featuring Lil Durk,1.0,1.0
Lavatory Lil,Paul McCartney,,0.0,0.0
Lay Your Head On Me,Major Lazer,,0.0,0.0
Leader of the Delinquents,Kid Cudi,,0.0,0.0
Learn To Fly,Surfaces,,0.0,0.0
Leave It Alone,Hayley Williams,,0.0,0.0
Leave Virginia Alone,Tom Petty,,0.0,0.0
Lemonade,Internet Money,Internet Money & Gunna Featuring Don Toliver & NAV,1.0,1.0
Let Me Love You Like A Woman,Lana Del Rey,,0.0,0.0
Let Me Reintroduce Myself,Gwen Stefani,,0.0,0.0
Let The Chaos Reign,Pop Evil,,0.0,0.0
Let There Be Peace,Carrie Underwood,,0.0,0.0
Let's Get High,SUSU,,0.0,0.0
Let's Love,David Guetta,,0.0,0.0
Letter To Nipsey,Meek Mill,,0.0,0.0
Letter To You,Bruce Springsteen,,0.0,0.0
Letting Me Down,Margo Price,,0.0,0.0
Level of Concern,Twenty One Pilots,,0.0,0.0
Levitating,Dua Lipa,Dua Lipa,1.0,0.0
Lie To Me,Queen Naija,,0.0,0.0
Life Goes On,BTS,BTS,1.0,0.0
Life Is Good,Future,Future Featuring Drake,1.0,1.0
Life's A Mess,Juice WRLD,Juice WRLD X Halsey,1.0,1.0
Lifetime,Romy Madley Croft,,0.0,0.0
Light Of Love,Florence + the Machine,,0.0,0.0
Lighten Up,Brothers Osborne,,0.0,0.0
Lighter,Nathan Dawe,,0.0,0.0
Lil Bit,Nelly,Nelly & Florida Georgia Line,1.0,1.0
Lion King On Ice,J. Cole,,0.0,0.0
Little Miss Hollywood,Betty Moon,,0.0,0.0
Live Off My Closet,Lil Baby,,0.0,0.0
Livin' the Dream,Morgan Wallen,,0.0,0.0
Living In A Ghost Town,The Rolling Stones,,0.0,0.0
Living in America,Fontaines D.C.,,0.0,0.0
Lo Mein,Lil Uzi Vert,Lil Uzi Vert,1.0,0.0
Loading,Central Cee,,0.0,0.0
Lockdown,Anderson Paak,,0.0,0.0
Lonely,Joel Corry,Joel Corry,0.0,0.0
Lonely,Justin Bieber,Justin Bieber & benny blanco,1.0,1.0
Lonely,Machine Gun Kelly,Machine Gun Kelly,0.0,0.0
Long Live,Florida Georgia Line,Florida Georgia Line,1.0,0.0
Long Short Story,Taylor Swift,,0.0,0.0
Long Tailed Winter Bird,Paul McCartney,,0.0,0.0
Look Over Your Shoulder,Busta Rhymes,,0.0,0.0
Looking For Me,Paul Woolford,,0.0,0.0
Loose,S1mba,,0.0,0.0
Lose You,Jordan Davis,,0.0,0.0
Losses,Drake,,0.0,0.0
Lost,Cher Lloyd,,0.0,0.0
Lost Horse,Asaf Avidan,,0.0,0.0
Lost In Yesterday,Tame Impala,,0.0,0.0
Love Again,Dua Lipa,Dua Lipa,1.0,0.0
Love I'm Given,Ellie Goulding,,0.0,0.0
Love In The Underground,Bandits On The Run,,0.0,0.0
Love Is A Compass,Griff,,0.0,0.0
Love Is Back,Celeste,,0.0,0.0
Love Language,Ariana Grande,,0.0,0.0
Love Looks Better,Alicia Keys,,0.0,0.0
Love Me Land,Zara Larsson,,0.0,0.0
Love Remedy,Roachford,,0.0,0.0
Love Song,Yungblud,,0.0,0.0
Love You Like I Used To,Russell Dickerson,Russell Dickerson,1.0,0.0
Lovesick Girls,BlackPink,,0.0,0.0
Lucid,Rina Sawayama,,0.0,0.0
Lucky Me,Big Sean,,0.0,0.0
M.E.N III,Bugzy Malone,,0.0,0.0
Mad At Disney,Salem Ilese,,0.0,0.0
Mad Woman,Taylor Swift,,0.0,0.0
Maggie's Song,Chris Stapleton,,0.0,0.0
Magic,Kylie Minogue,Kylie Minogue,1.0,0.0
Mains,"Skepta, Chip and Young Adz",,0.0,0.0
Makes Me Happy,Jon Anderson,,0.0,0.0
Mamacita,The Black Eyed Peas,The Black Eyed Peas,0.0,0.0
Mamba Mentality,Jevon Alexander,,0.0,0.0
Man Alive,Deep Purple,,0.0,0.0
Man From The Magazine,Haim,,0.0,0.0
Man Without A Soul,Lucinda Williams,,0.0,0.0
Man's World,Marina,,0.0,0.0
March March,The Chicks,,0.0,0.0
Mariana Trench,Bright Eyes,,0.0,0.0
Marjorie,Taylor Swift,,0.0,0.0
Martha Divine,Ashley McBryde,,0.0,0.0
Mass,EOB,,0.0,0.0
Maybe It's Time,Sixx: A.M.,,0.0,0.0
MCR Calling,Paul Heaton & Jacqui Abbott,,0.0,0.0
Me & You Together Song,The 1975,,0.0,0.0
Me Gusta,Shakira,Shakira,0.0,0.0
Me Gusta,Anitta,Anitta Featuring Cardi B & Myke Towers,1.0,1.0
Meet Me At Our Spot,The Anxiety,,0.0,0.0
Memento Mori,Lamb Of God,,0.0,0.0
Memory I Don't Mess With,Lee Brice,Lee Brice,1.0,0.0
Mercy's Shore,Needtobreathe,,0.0,0.0
Mexico,Neil Young,,0.0,0.0
Mick Jones Nicked My Pudding,Dropkick Murphys,,0.0,0.0
Microphone,American Authors,,0.0,0.0
Midnight (Hanging Tree),Hosh,,0.0,0.0
Midnight Sky,Miley Cyrus,Miley Cyrus,1.0,0.0
Milk Breath,Orlando Weeks,,0.0,0.0
Millions,KSI,,0.0,0.0
Mindreader,A Day to Remember,,0.0,0.0
Mirror Ball,Paul Weller,,0.0,0.0
Mirrorball,Taylor Swift,,0.0,0.0
Missed You,The Weeknd,,0.0,0.0
Mistakes,Paloma Faith,,0.0,0.0
Mister Holland,Gregory Porter,,0.0,0.0
Model Village,Idles,,0.0,0.0
Modern Loneliness,Lauv,,0.0,0.0
Momentary Bliss,Gorillaz,,0.0,0.0
Momma's House,Dustin Lynch,Dustin Lynch,1.0,0.0
Money Over Fallouts,Tory Lanez,,0.0,0.0
Monster,Shawn Mendes,Shawn Mendes & Justin Bieber,1.0,1.0
Monsters,Alex Hosking,Alex Hosking,0.0,0.0
Monsters,All Time Low,All Time Low Featuring Demi Lovato & blackbear,1.0,1.0
Monsters In The Stars,Granville Automatic,,0.0,0.0
Monsters You Made,Burna Boy,,0.0,0.0
Mood,24kGoldn,24kGoldn Featuring iann dior,1.0,1.0
Mood Swings,Pop Smoke,Pop Smoke Featuring Lil Tjay,1.0,1.0
Moral Panic,Nothing But Thieves,,0.0,0.0
More,Halsey,,0.0,0.0
More,Paul Weller,,0.0,0.0
More Than My Hometown,Morgan Wallen,Morgan Wallen,1.0,0.0
More. Again. Forever,The Courteeners,,0.0,0.0
Mork n Mindy,Sleaford Mods,,0.0,0.0
Mother Of Muses,Bob Dylan,,0.0,0.0
Motivation,JAGMAC,JAGMAC,0.0,0.0
Motive,Ariana Grande,,0.0,0.0
Move Ya Hips,A$ap Ferg,,0.0,0.0
Mr. Right Now,21 Savage and Metro Boomin,21 Savage and Metro Boomin,0.0,0.0
Mr. Skeleton,Sananda Maitreya,,0.0,0.0
Murder Most Foul,Bob Dylan,,0.0,0.0
Muévelo,Nicky Jam & Daddy Yankee,,0.0,0.0
My Angel,Guy Garvey,,0.0,0.0
My Boy,Elvie Shane,Elvie Shane,1.0,0.0
My Cleveland Heart,Jackson Browne,,0.0,0.0
My Ex's Best Friend,Machine Gun Kelly,Machine Gun Kelly X blackbear,1.0,1.0
My Eyes Are T-Shirts,Matt Berninger,,0.0,0.0
My Friend,Hayley Williams,,0.0,0.0
My Future,Billie Eilish,Billie Eilish,1.0,0.0
My God,The Killers,,0.0,0.0
My Hair,Ariana Grande,,0.0,0.0
My Head & My Heart,Ava Max,,0.0,0.0
My Last Breath,James Newman,,0.0,0.0
My Oasis,Sam Smith,,0.0,0.0
My Own Version Of You,Bob Dylan,,0.0,0.0
My Play,AJR,,0.0,0.0
My Power,Edie Brickell & New Bohemians,,0.0,0.0
My Tears Ricochet,Taylor Swift,,0.0,0.0
"My Way, Soon",Greta Van Fleet,,0.0,0.0
My Window,YoungBoy Never Broke Again,YoungBoy Never Broke Again Featuring Lil Wayne,1.0,1.0
Myopia,Agnes Obel,,0.0,0.0
Myron,Lil Uzi Vert,Lil Uzi Vert,1.0,0.0
Nah Nah Nah,Kanye West,,0.0,0.0
Naked,Jonas Blue,,0.0,0.0
"Nashville, TN",Chris Stapleton,,0.0,0.0
Nasty,Ariana Grande,Ariana Grande,0.0,0.0
Naughty List,Liam Payne,,0.0,0.0
