title,artist,year,track_id,name,artists,id,album.release_date
Cynical Bastards,Arkells,2014,7LdwmpdM2v6BDW64gTRGvP,Cynical Bastards,Arkells,7LdwmpdM2v6BDW64gTRGvP,2014-08-05
D'usse,Lil Wayne,2014,305y9Hab31TvgswY8Ijqio,Dusse,Lil Wayne,305y9Hab31TvgswY8Ijqio,2014-07-25
Daffodils,Mark Ronson,2014,1v0ufp7FLTFcykUGOmFZKa,Daffodils (feat. Kevin Parker),"Mark Ronson, Kevin Parker",1v0ufp7FLTFcykUGOmFZKa,2015-01-12
Daft Punk,Pentatonix,2014,0mkavBIKcfj2WMe7RN1OrQ,Daft Punk,Pentatonix,0mkavBIKcfj2WMe7RN1OrQ,2014-09-19
Damn These Dreams,Dierks Bentley,2014,4UNB8jNB2t2O4uh9YhLVXU,Damn These Dreams,Dierks Bentley,4UNB8jNB2t2O4uh9YhLVXU,2014-01-01
Dance With Me,Le Youth,2014,0YIswBscGTRoGM7iQuCJHM,Dance with Me (feat. Dominique Young Unique),"Le Youth, Dominique Young Unique",0YIswBscGTRoGM7iQuCJHM,2014-02-07
Dangerous,Big Data,2014,3PVukkbEGmJGoyJG2lfBPP,Dangerous (feat. Joywave) - Oliver Remix,"Big Data, Joywave, Oliver",3PVukkbEGmJGoyJG2lfBPP,2014-09-30
Dangerous,Rumer,2014,5nBBcEnahEunhfixlYHQp3,Dangerous,Rumer,5nBBcEnahEunhfixlYHQp3,2014-10-27
Dangerous,David Guetta,2014,2w2lfwoTELQyN940qM7Nfd,Dangerous (feat. Sam Martin),"David Guetta, Sam Martin",2w2lfwoTELQyN940qM7Nfd,2014-11-24
Dangerous Days,Zola Jesus,2014,0zrLF6EcVfZxHndmYN9wG3,Dangerous Days,Zola Jesus,0zrLF6EcVfZxHndmYN9wG3,2014-10-07
Dangerous Love,Fuse ODG,2014,3dOBB8XZNu8aqi7JstoRZO,Dangerous Love,"Fuse ODG, Sean Paul",3dOBB8XZNu8aqi7JstoRZO,2014-01-01
Dar Um Jeito (We Will Find A Way),Santana & Wyclef,2014,4RabxUkDmdvt6hJRqblvEZ,Dar um Jeito (We Will Find a Way) [The Official 2014 FIFA World Cup Anthem] (feat. Avicii & Alexandre Pires),"Santana, Wyclef Jean, Avicii, Alexandre Pires",4RabxUkDmdvt6hJRqblvEZ,2014-05-06
Dare (La La La),Shakira,2014,0YoUczWJPqphLvxnTXG00N,Dare (La La La),Shakira,0YoUczWJPqphLvxnTXG00N,2014-03-14
Dare You,Mallory Knox,2014,3Kt7JQZiCFFAUH7z8IKFHp,Dare You,Mallory Knox,3Kt7JQZiCFFAUH7z8IKFHp,2014-10-24
Dark Side,Eric Church,2014,3sKPEZreHSpHfr9cYQG7VR,Dark Side,Eric Church,3sKPEZreHSpHfr9cYQG7VR,2014-01-01
Dark Sunglasses,Chrissie Hynde,2014,0nR6tyyGFsXeymK0EcFoft,Dark Sunglasses,Chrissie Hynde,0nR6tyyGFsXeymK0EcFoft,2014-06-06
Daughters,Wild Beasts,2014,7zeANxJx4SsFHC5ZN38e8e,Daughters,Wild Beasts,7zeANxJx4SsFHC5ZN38e8e,2014-10-13
Day Drinking,Little Big Town,2014,1pxXqJZBrCREdC0s4Xs6Xz,Day Drinking,Little Big Town,1pxXqJZBrCREdC0s4Xs6Xz,2014-10-21
Day Go By,Karen O,2014,3jmIqhWtTokNb3nk2jdw67,Day Go By,Karen O,3jmIqhWtTokNb3nk2jdw67,2014-09-09
Days in the East,Drake,2014,4czcw3NVLY0of5hTD7OufN,Days in The East,Drake,4czcw3NVLY0of5hTD7OufN,2019-08-02
Days of Wine and Roses,Robin Gibb,2014,0MOF4U51mGWxnNE79OMgBf,Days Of Wine And Roses,Robin Gibb,0MOF4U51mGWxnNE79OMgBf,2014-09-26
Dazed and Confused,Jake Miller,2014,2lM7UCECnnV6HKfans1bjD,Dazed and Confused (feat. Travie McCoy),"Jake Miller, Travie McCoy",2lM7UCECnnV6HKfans1bjD,2014-10-31
De-Stress,Rebelution,2014,4keZvEXvMrtQSp0wIicRs5,De-Stress,Rebelution,4keZvEXvMrtQSp0wIicRs5,2014-06-10
Dead Air,Chvrches,2014,225bpg0taMSKykeXZ9imee,Dead Air,CHVRCHES,225bpg0taMSKykeXZ9imee,2014-11-04
Dead Friend,Against Me!,2014,0Qw5DJbL1TGM8l8Glkd8fz,Dead Friend,Against Me!,0Qw5DJbL1TGM8l8Glkd8fz,2014-01-21
Dead Man Talking,Architects,2014,0r6jN06i84ulsRkf9oSZo4,Dead Man Talking,Architects,0r6jN06i84ulsRkf9oSZo4,2014-03-11
Dead Man's Tetris,Flying Lotus,2014,1BIbmMh56vFd0lktWfbooJ,Dead Man's Tetris,"Flying Lotus, Captain Murphy, Snoop Dogg",1BIbmMh56vFd0lktWfbooJ,2014-10-06
Dear Future Husband,Meghan Trainor,2014,3cU2wBxuV6nFiuf6PJZNlC,Dear Future Husband,Meghan Trainor,3cU2wBxuV6nFiuf6PJZNlC,2015-01-09
Dear Younger Me,MercyMe,2014,2PLq66Pulj13Ov30kBBxuG,Dear Younger Me,MercyMe,2PLq66Pulj13Ov30kBBxuG,2014-04-08
Death,Demon Hunter,2014,364G3Z8pJIkgavR6rWfVeA,Death,Demon Hunter,364G3Z8pJIkgavR6rWfVeA,2014-03-18
Death of Me,Andy Mineo,2014,0H15fccBe69m3a2U8tpvEv,Death of Me,Andy Mineo,0H15fccBe69m3a2U8tpvEv,2014-01-28
Decayin' With The Boys,Every Time I Die,2014,3Q3cy31OBjPkh2ABnHANtr,Decayin' With The Boys,Every Time I Die,3Q3cy31OBjPkh2ABnHANtr,2014-07-01
Defenders,DragonForce,2014,2JIq5Ob8kjVBzl3Xm8W7aV,Defenders,DragonForce,2JIq5Ob8kjVBzl3Xm8W7aV,2014-08-19
Delirious (Boneless),Steve Aoki,2014,2SSFvQBwsxeazzo7z5l9gD,Delirious (Boneless) (feat. Kid Ink),"Steve Aoki, Chris Lake, Tujamo, Kid Ink",2SSFvQBwsxeazzo7z5l9gD,2014-09-29
Denial,We Are Harlot,2014,5x91OFDuOJGyfFYdavoEuw,Denial,We Are Harlot,5x91OFDuOJGyfFYdavoEuw,2015-03-27
Dense Water Deeper Down,Sin_ad O'Connor,2014,6hGIMbD7DzUFoKyHyUwUUl,Dense Water Deeper Down,Sinéad O'Connor,6hGIMbD7DzUFoKyHyUwUUl,2014-08-12
Descent Into Madness,Flying Lotus,2014,06ljkIFB5NXWRMHJP26zP1,Descent Into Madness,"Flying Lotus, Thundercat",06ljkIFB5NXWRMHJP26zP1,2014-10-06
Desire,Years & Years,2014,6JzCO4ZzxAXhY86vTcqM1Q,Desire - Gryffin Remix,"Years & Years, Gryffin",6JzCO4ZzxAXhY86vTcqM1Q,2015-09-18
Desperado,Azealia Banks,2014,72hRA4yCkXIUyotjE88AKk,Desperado,Azealia Banks,72hRA4yCkXIUyotjE88AKk,2014-11-07
Destination,Nickel Creek,2014,6kuqHs2ijp5D8tj0XokQQo,Destination,Nickel Creek,6kuqHs2ijp5D8tj0XokQQo,2014-03-28
Detroit Made,Bob Seger,2014,0smASHYtkCF8LZfUh6MmjG,Detroit Made,Bob Seger,0smASHYtkCF8LZfUh6MmjG,2014-10-14
Detroit Vs. Everybody,Eminem,2014,5vZCCUeBhHO4GHHu6zlrzf,Detroit Vs. Everybody,"Eminem, Royce Da 5'9"", Big Sean, Danny Brown, DeJ Loaf, Trick Trick",5vZCCUeBhHO4GHHu6zlrzf,2014-11-24
Devil Pray,Madonna,2014,2upReikM2zi3kd0Nl2yaTM,Devil Pray,Madonna,2upReikM2zi3kd0Nl2yaTM,2015-03-10
"Devil, Devil  (Prelude: Princess of Darkness)",Eric Church,2014,1BBNIUejzy8mVkwIyPo92Z,"Devil, Devil (Prelude: Princess Of Darkness)",Eric Church,1BBNIUejzy8mVkwIyPo92Z,2014-01-01
Diamond In The Witch House,Mastodon,2014,5upCi1uIRam5kkJ1f27PYn,Diamond in the Witch House,Mastodon,5upCi1uIRam5kkJ1f27PYn,2014-06-20
Diamond Rings and Old Barstools,Tim McGraw,2014,5FIb3CWPjub8C5Yu2IxzTj,Diamond Rings And Old Barstools,"Tim McGraw, Catherine Dunn",5FIb3CWPjub8C5Yu2IxzTj,2014-01-01
Diamonds,Common,2014,4QmL48dTWd5CSBl7bctfjK,Diamonds,"Common, Big Sean",4QmL48dTWd5CSBl7bctfjK,2014-07-22
Dibby Dibby Sound,DJ Fresh Vs Jay Fay,2014,1pl4ZbKDkBPcH37u2Qd2x1,Dibby Dibby Sound (DJ Fresh vs. Jay Fay),"DJ Fresh, Jay Fay, Ms. Dynamite",1pl4ZbKDkBPcH37u2Qd2x1,2014-02-04
Did You Miss Me,Olly Murs,2014,3BiAsIUHeIC1u5wc0cMQux,Did You Miss Me?,Olly Murs,3BiAsIUHeIC1u5wc0cMQux,2014-11-24
Didsbury Girl,Jimi Goodwin,2014,6FZcCu1dIF98rYBVhMbJYH,Didsbury Girl,Jimi Goodwin,6FZcCu1dIF98rYBVhMbJYH,2014-03-24
Die Alone,Eminem,2014,2gsWiAyssTMQS31PJ2Ih1K,Die Alone,"Eminem, Kobe",2gsWiAyssTMQS31PJ2Ih1K,2014-11-24
Die Tonight,Charli XCX,2014,2YBGP58bw7JcmpOlo4qNKn,Die Tonight,Charli XCX,2YBGP58bw7JcmpOlo4qNKn,2014-12-15
Difference Maker,Needtobreathe,2014,7hX4fFsdWflBXRg2t994R7,Difference Maker,NEEDTOBREATHE,7hX4fFsdWflBXRg2t994R7,2014-04-17
Different Colors,Walk the Moon,2014,3RRRDZig4RNJhVGfwwOOFZ,Different Colors,WALK THE MOON,3RRRDZig4RNJhVGfwwOOFZ,2014-12-02
Different Kind Of Christmas,Mark Schultz,2014,4dkcjVvfIvI4trA9RsRzTO,Different Kind of Christmas,Mark Schultz,4dkcjVvfIvI4trA9RsRzTO,2014-10-27
Digital Witness,St. Vincent,2014,5L16tlSHNt93RiiRiCc8ya,Digital Witness,St. Vincent,5L16tlSHNt93RiiRiCc8ya,2014-02-25
Dirt,Florida Georgia Line,2014,5CXnIPD6rTjszYYQm6fY2P,Dirt,Florida Georgia Line,5CXnIPD6rTjszYYQm6fY2P,2014-10-14
Dirt Road,Kip Moore,2014,3l7mAAEUlVhDeTksZtW36i,Dirt Road,Kip Moore,3l7mAAEUlVhDeTksZtW36i,2014-01-01
Dirty Lie,The Secret Sisters,2014,4VX09XM6ZDOlY9gRHAPrh4,Dirty Lie,The Secret Sisters,4VX09XM6ZDOlY9gRHAPrh4,2014-01-01
Dirty Love,Cher Lloyd,2014,4I5JjW4KpDiC7kJBpCmxhH,Dirty Love,Cher Lloyd,4I5JjW4KpDiC7kJBpCmxhH,2014-05-23
Dirty Love,Wilkinson,2014,1owYHNKxY1q9ufNz0icCqE,Dirty Love,"Wilkinson, Talay Riley",1owYHNKxY1q9ufNz0icCqE,2014-10-20
Dirty Side,Colt Ford,2014,28ZNLu9kNIbeF2F3tze3XB,Dirty Side (feat. Walker Hayes),"Colt Ford, Walker Hayes",28ZNLu9kNIbeF2F3tze3XB,2014-07-01
Dirty Vibe,Skrillex,2014,00k4IcdhoUtt3fBATrDyhh,Dirty Vibe,Skrillex,00k4IcdhoUtt3fBATrDyhh,2014-03-14
Dirty Water,Lecrae,2014,6bnNHR2jwM7NMUV7Xu9DLh,Dirty Water,Lecrae,6bnNHR2jwM7NMUV7Xu9DLh,2014-09-09
Disappear (Remember When),Issues,2014,6zjQb0zaM8hHupGbpy8Jzk,Disappear (Remember When),Issues,6zjQb0zaM8hHupGbpy8Jzk,2014-02-14
Disappointed,Chl_e Howl,2014,4SfbnJaGD3Zb0VhhXQGAUI,Disappointed,Chlöe Howl,4SfbnJaGD3Zb0VhhXQGAUI,2014-07-06
Disco//Very,Warpaint,2014,6MmIHeykoPvLlZdXaj4YqV,Disco//very,Warpaint,6MmIHeykoPvLlZdXaj4YqV,2014-01-20
Divine Sorrow,Wyclef Jean,2014,2h9DxDhkLPpYiEdBtpLykG,Divine Sorrow,"Wyclef Jean, Avicii",2h9DxDhkLPpYiEdBtpLykG,2014-11-24
Divine Youth,Manic Street Preachers,2014,6wjlMPQm8fnOUQ139ZIFUh,Divine Youth (feat. Georgia Ruth Williams),"Manic Street Preachers, Georgia Ruth Williams",6wjlMPQm8fnOUQ139ZIFUh,2014-07-07
Do Better,Chris Brown,2014,53XKBenNVKE63wv2enGZ9O,Do Better (feat. Brandy),"Chris Brown, Brandy",53XKBenNVKE63wv2enGZ9O,2014-09-16
Do It,Selena Gomez,2014,4YsmNHIWl2rPbHHRx9Njiz,Do It,Selena Gomez,4YsmNHIWl2rPbHHRx9Njiz,2014-11-24
Do It Again,R_yksopp and Robyn,2014,4h8cmrG299K6HiCh6l9JMP,Do It Again - Röyksopp & Robyn vs Moby Mix,"Röyksopp, Robyn",4h8cmrG299K6HiCh6l9JMP,2014-05-27
Do It Again,The Ting Tings,2014,0OBtVTMi1J0DqM8xoEvyYQ,Do It Again,The Ting Tings,0OBtVTMi1J0DqM8xoEvyYQ,2014-10-27
Do It All Over Again,Elyar Fox,2014,58prPh0JjYyaUPdbERXUWI,Do It All over Again,Elyar Fox,58prPh0JjYyaUPdbERXUWI,2015-02-16
Do The Damage,Noel Gallagher's High Flying Birds,2014,3Nevs5uVKUFhwRlCeUTBcL,Do The Damage,Noel Gallagher's High Flying Birds,3Nevs5uVKUFhwRlCeUTBcL,2014-11-17
Do They Know It's Christmas?,Band Aid 30,2014,03Dpt8Z4Zww4NGJb8503zb,Do They Know It's Christmas? - 2014,Band Aid 30,03Dpt8Z4Zww4NGJb8503zb,2018-11-09
Do You,Spoon,2014,08a6PhXyXeN3lv1DCKW9qY,Do You,Spoon,08a6PhXyXeN3lv1DCKW9qY,2014-08-05
Do You Even Know?,Rae Morris,2014,3j25Sjmjg1zX1hqAmuUrk9,Do You Even Know?,Rae Morris,3j25Sjmjg1zX1hqAmuUrk9,2015-01-23
Do You Know Where Your Children Are,Michael Jackson,2014,3Is1bUS1YtytSOfLk8892G,Do You Know Where Your Children Are,Michael Jackson,3Is1bUS1YtytSOfLk8892G,2014-05-09
Do You Love Me For Real,Big K.R.I.T.,2014,6TfPyJ8g4hTrPIgtPRjSKe,Do You Love Me,"Big K.R.I.T., Mara Hruby",6TfPyJ8g4hTrPIgtPRjSKe,2014-08-25
Dog on a Leash,Adelitas Way,2014,6kh90R2olnpMD8zhl79Gkd,Dog On A Leash,Adelitas Way,6kh90R2olnpMD8zhl79Gkd,2014-07-29
Doing It,Charli XCX,2014,0TkwJ7TLLnnckRL3PkdPsU,Doing It (feat. Rita Ora),"Charli XCX, Rita Ora",0TkwJ7TLLnnckRL3PkdPsU,2014-12-15
Don't,Ed Sheeran,2014,1huvTbEYtgltjQRXzrNKGi,Don't,Ed Sheeran,1huvTbEYtgltjQRXzrNKGi,2014-06-21
Don't Be Gone Too Long,Chris Brown,2014,4AjBSoFqX1V2bu48JFHaR9,Don't Be Gone Too Long,Chris Brown,4AjBSoFqX1V2bu48JFHaR9,2014-09-16
Don't Change Gone,Jason Aldean,2014,2H1XDh61UUHkB6Lpu9Oyjy,Don't Change Gone,Jason Aldean,2H1XDh61UUHkB6Lpu9Oyjy,2014-10-07
Don't Go Now,Phil Selway,2014,2poHov1URRfwaY3QNWAxVn,Don't Go Now (Elysian Quartet),Philip Selway,2poHov1URRfwaY3QNWAxVn,2014-10-06
Don't It,Kenny Chesney,2014,5d2dxii9wphbD8UmkMh9IT,Don't It,Kenny Chesney,5d2dxii9wphbD8UmkMh9IT,2014-09-22
Don't It,Billy Currington,2014,4iLPK8QnOvqm0Azbsk2GDn,Don't It,Billy Currington,4iLPK8QnOvqm0Azbsk2GDn,2015-06-02
Don't Kill the Magic,Magic!,2014,1DsfSTkmftCG47KbzKOlWR,Don't Kill the Magic,MAGIC!,1DsfSTkmftCG47KbzKOlWR,2014-06-25
Don't Know What It Means,Puss n Boots,2014,78tgMXxRH0TT5vTzModhWu,Don't Know What It Means,Puss N Boots,78tgMXxRH0TT5vTzModhWu,2014-07-15
Don't Panic,French Montana,2014,4cJMPy3PelPJjj2aq3wFX9,Don't Panic,French Montana,4cJMPy3PelPJjj2aq3wFX9,2014-01-01
Don't Say Goodbye,Kem,2014,09ssYpC6RfOZl7qfTaGWdK,Don’t Say Goodbye,L'Renee,09ssYpC6RfOZl7qfTaGWdK,2014-08-25
Don't Say That,Superfood,2014,4IKVTRoAPjhlc4UBs2U3eY,Don't Say That,Superfood,4IKVTRoAPjhlc4UBs2U3eY,2014-11-03
Don't Shoot,Game,2014,4QV4EEYszD7HGrTo6PzX9K,"Don't Shoot (feat. Rick Ross, Fabolous, Diddy, 2 Chainz, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Currensy, Problem, King Pharaoh, TGT)","The Game, Rick Ross, Fabolous, Diddy, 2 Chainz, Wale, DJ Khaled, Swizz Beatz, Yo Gotti, Curren$y, Problem, King Pharaoh, TGT",4QV4EEYszD7HGrTo6PzX9K,2014-08-27
Don't Stop,5 Seconds of Summer,2014,57MOpbjOIoWMZnstWOtfm6,Don't Stop,5 Seconds of Summer,57MOpbjOIoWMZnstWOtfm6,2014-06-27
Don't Tell 'Em,Jeremih,2014,5JHotiHpAuuBcCFbpjXpYR,Don't Tell 'Em - DaaHype Remix,"Jeremih, YG, DaaHype",5JHotiHpAuuBcCFbpjXpYR,2014-07-29
Don't Tell Mama I Was Drinking,Frankie Ballard,2014,53ySxOLBbiTpHnfXmipZDd,Don't Tell Mama I Was Drinking,Frankie Ballard,53ySxOLBbiTpHnfXmipZDd,2014-04-03
Don't Tell Me,Joel Crouse,2014,3PRn2rGaAhFxVF0MzI8ckp,Don't Tell Me,Joel Crouse,3PRn2rGaAhFxVF0MzI8ckp,2014-08-19
Don't Uncork What You Can't Contain,Suzanne Vega,2014,3oLvg3D78vWBCBUXCgB3es,Don't Uncork What You Can't Contain,Suzanne Vega,3oLvg3D78vWBCBUXCgB3es,2014-02-03
Don't Wanna,Howler,2014,2xtgZGJ8H056yPuTeGbTop,Don't Wanna,Howler,2xtgZGJ8H056yPuTeGbTop,2014-03-24
Don't You Find,Jamie T.,2014,2a4z6Dqbaujrgmnby0X3fG,Don't You Find,Jamie T,2a4z6Dqbaujrgmnby0X3fG,2014-09-29
Don't You Think It's Come Our Time,Johnny Cash,2014,5aUtBOsa4bVpMugy7t4kOy,Don't You Think It's Come Our Time (with June Carter Cash),"Johnny Cash, June Carter Cash",5aUtBOsa4bVpMugy7t4kOy,2014-03-25
Don't You Wanna Fall,Frankie Ballard,2014,6x2pHypcEetm6KkB0eo5Lj,Don't You Wanna Fall,Frankie Ballard,6x2pHypcEetm6KkB0eo5Lj,2014-04-03
Donkey,Jerrod Niemann,2014,0vGcvtX02w7P8q6Yd256sK,Donkey,Jerrod Niemann,0vGcvtX02w7P8q6Yd256sK,2014-03-21
Doppelg_nger,The Antlers,2014,6aGAR4ipsKmDTK9V1mewqC,Doppelgänger,The Antlers,6aGAR4ipsKmDTK9V1mewqC,2014-06-17
Double or Nothing,Alesana,2014,6H22gs5sa4qvm4HCC676oN,Double or Nothing,Alesana,6H22gs5sa4qvm4HCC676oN,2014-04-01
Double Tap,Jordin Sparks,2014,0FXkDghtNzvWLoB92pYMDF,Double Tap (feat. 2 Chainz),"Jordin Sparks, 2 Chainz",0FXkDghtNzvWLoB92pYMDF,2015-08-21
Down,The Kooks,2014,0mkxwzF6TYJh8xIJ1MCpy1,Down,The Kooks,0mkxwzF6TYJh8xIJ1MCpy1,2014-01-01
Down for a Get Down,Josh Thompson,2014,3lWe1hQG68wL7Ul19UMc7H,Down For A Get Down,Josh Thompson,3lWe1hQG68wL7Ul19UMc7H,2014-01-01
Down In The Hole,Bruce Springsteen,2014,7eraqImLpg2dhoQwusew3C,Down in the Hole,Bruce Springsteen,7eraqImLpg2dhoQwusew3C,2014-01-14
Down on My Luck,Vic Mensa,2014,0fRsAGSCbEjdSYM1U3NYx2,Down On My Luck,VIC MENSA,0fRsAGSCbEjdSYM1U3NYx2,2015-02-13
Down South,Lady A,2014,6oWvjxUDlyIWLFbQbbKqKH,Down South,Lady A,6oWvjxUDlyIWLFbQbbKqKH,2014-09-30
Down The Wrong Way,Chrissie Hynde,2014,239icNqYZEZkkgOsB7igBy,Down the Wrong Way,Chrissie Hynde,239icNqYZEZkkgOsB7igBy,2014-09-15
Downtown,Kem,2014,2JHV2q1TpNqX1ArSVGmzxs,Downtown,"Kem, Snoop Dogg",2JHV2q1TpNqX1ArSVGmzxs,2014-08-25
Downtown Love,G-Eazy,2014,5lffpGkK5A4SAQdJSfTJso,Downtown Love (feat. John Michael Rouchell),"G-Eazy, John Michael Rouchell",5lffpGkK5A4SAQdJSfTJso,2014-06-20
Dr. Who!,Tujamo and Plastik Funk,2014,1u1bP69AszV4L0MsptCels,DR. Who! - Smooth Remix,"Tujamo, Plastik Funk, Sneakbo, Smooth",1u1bP69AszV4L0MsptCels,2014-07-27
Draft Day,Drake,2014,3W3FVHEDetkiRkkGKDmdir,Draft Day,Drake,3W3FVHEDetkiRkkGKDmdir,2019-08-02
Drag Me To The Grave,Black Veil Brides,2014,1FD9KuknHjFvK4JuBVTGnv,Drag Me To The Grave,Black Veil Brides,1FD9KuknHjFvK4JuBVTGnv,2014-10-27
Drag You Around,Blondie,2014,2lgY84lJCAJNFcXkukOOPh,I Want To Drag You Around,Blondie,2lgY84lJCAJNFcXkukOOPh,2013-05-12
Drake Would Love Me,K. Michelle,2014,3whsWlYoUP24JKlPxadkVg,Drake Would Love Me,K. Michelle,3whsWlYoUP24JKlPxadkVg,2014-12-09
Drawbar,Linkin Park,2014,7MTDaY5oGjo4F8N5r7H8LT,Drawbar (feat. Tom Morello),"Linkin Park, Tom Morello",7MTDaY5oGjo4F8N5r7H8LT,2014-06-13
Dream Baby Dream,Bruce Springsteen,2014,0un5QdMnuibGplkMHYorvg,Dream Baby Dream,Bruce Springsteen,0un5QdMnuibGplkMHYorvg,2014-01-14
Dream for You,Casting Crowns,2014,29QonORHg3jk91TBY48PdL,Dream for You,Casting Crowns,29QonORHg3jk91TBY48PdL,2014-01-24
Dream Girl,Hunter Hayes,2014,2Vjly3nTwjLALXNlJ7A9PK,Dream Girl,Hunter Hayes,2Vjly3nTwjLALXNlJ7A9PK,2014-10-07
Dreaming a City (Hughesovka),Manic Street Preachers,2014,4r209QT3ZnNxkR35pmqCa3,Dreaming a City (Hugheskova),Manic Street Preachers,4r209QT3ZnNxkR35pmqCa3,2014-07-07
Dreaming of Houses,Nina Persson,2014,07dmfsdqPvKcEhabIH0net,Dreaming Of Houses,Nina Persson,07dmfsdqPvKcEhabIH0net,2014-02-11
Dreams,Boots,2014,7e5z5CwZS6PbVwRgSQyyHz,Stolen Dreams,"Bootsy Collins, Rod Castro, Brother Nature, Henry Invisble",7e5z5CwZS6PbVwRgSQyyHz,2020-10-23
Drinking Class,Lee Brice,2014,4QAXLB2Hkx3n7LbOFxD34h,Drinking Class,Lee Brice,4QAXLB2Hkx3n7LbOFxD34h,2014-09-09
Drinking With The Jocks,Against Me!,2014,204l7VgvOLE7kTibWpOlHa,Drinking With the Jocks,Against Me!,204l7VgvOLE7kTibWpOlHa,2014-01-21
Drinky Drink,Frankie Ballard,2014,3f43dEkgDEcqo2aSD2BbTW,Drinky Drink,Frankie Ballard,3f43dEkgDEcqo2aSD2BbTW,2014-04-03
Drip,Howler,2014,3gj4hpVYUxFS3Hl0rA0C4d,Drip,Howler,3gj4hpVYUxFS3Hl0rA0C4d,2014-03-24
Drive,Warpaint,2014,4A8PMeSvvrgguUXOXAbBUz,Drive,Warpaint,4A8PMeSvvrgguUXOXAbBUz,2014-01-20
Driving Me Wild,Bryan Ferry,2014,53HM14oyLek4aPS1UvZtsm,Driving Me Wild,Bryan Ferry,53HM14oyLek4aPS1UvZtsm,2014-11-11
Drop Girl,Ice Cube,2014,0BxHrCnAE3wwkZVkQvw59J,Drop Girl,"Ice Cube, Redfoo, 2 Chainz",0BxHrCnAE3wwkZVkQvw59J,2014-07-08
Drown,Theory Of A Deadman,2014,2Mg338eKMZKe3dMvCY1Y77,Drown,Theory of a Deadman,2Mg338eKMZKe3dMvCY1Y77,2014-07-08
Drown,Bring Me The Horizon,2014,16RHXqV9K527pNj1v02PNC,Drown,Bring Me The Horizon,16RHXqV9K527pNj1v02PNC,2014-11-03
Drum + Fife,Smashing Pumpkins,2014,5U8D8Cjrm3aHa90DzXnnWt,Drum + Fife,The Smashing Pumpkins,5U8D8Cjrm3aHa90DzXnnWt,2014-12-08
Drunk,Angaleena Presley,2014,6AXMZqDfetP7QkDC3X0tN4,Drunk,Angaleena Presley,6AXMZqDfetP7QkDC3X0tN4,2014-10-14
Drunk Americans,Toby Keith,2014,49s5BomxHz31fCn5UGnqJg,Drunk Americans,Toby Keith,49s5BomxHz31fCn5UGnqJg,2015-10-09
Drunk and Incapable,Krishane,2014,2gI4qVs4oOnSWy2Y8GnAHf,Drunk and Incapable (feat. Melissa Steel & Beenie Man),"Krishane, Beenie Man, Melissa Steel",2gI4qVs4oOnSWy2Y8GnAHf,2014-10-12
Drunk on a Plane,Dierks Bentley,2014,1soxUgYIZb1qx1c7o1Lc7z,Drunk On A Plane,Dierks Bentley,1soxUgYIZb1qx1c7o1Lc7z,2014-01-01
Drunk Walk Home,Mitski,2014,093N3AMhUnOeE4wgNRsBOO,Drunk Walk Home,Mitski,093N3AMhUnOeE4wgNRsBOO,2014-11-11
Duane Allman,Amy Ray,2014,2WwKA2azNS4a4tnUUhEDb3,Duane Allman,"Amy Ray, Susan Tedeschi",2WwKA2azNS4a4tnUUhEDb3,2014-01-21
Dumb,Jazmine Sullivan,2014,02CVAVPWPwcHWknGA1xAAf,Dumb (feat. Meek Mill),"Jazmine Sullivan, Meek Mill",02CVAVPWPwcHWknGA1xAAf,2014-05-13
Dust,Eli Young Band,2014,5J6IvCB3hhdBVFfKI75fjp,Dust,Eli Young Band,5J6IvCB3hhdBVFfKI75fjp,2013-01-01
Dust Clears,Clean Bandit,2014,6lKOHRFFbjNgx766UIraB4,Dust Clears (feat. Noonie Bao),"Clean Bandit, Noonie Bao",6lKOHRFFbjNgx766UIraB4,2014-06-02
Dynamite,Afrojack,2014,6IPYQZ3qKXJExuD33Z8ha0,Dynamite,"Afrojack, Snoop Dogg",6IPYQZ3qKXJExuD33Z8ha0,2014-01-01
Dynamo,Johnny Marr,2014,57EwTZ0c6dooJlZuNacc4E,Dynamo,Johnny Marr,57EwTZ0c6dooJlZuNacc4E,2014-09-30
Earned It,The Weeknd,2014,2PIvq1pGrUjY007X5y1UpM,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,2PIvq1pGrUjY007X5y1UpM,2014-12-23
Earth Is the Loneliest Planet,Morrissey,2014,1O4BBlQwLPMmOQyzVrLtNk,Earth Is The Loneliest Planet,Morrissey,1O4BBlQwLPMmOQyzVrLtNk,2014-06-03
Earthquake Driver,Counting Crows,2014,21p4jzdGHAcQgCpyRH3MjX,Earthquake Driver,Counting Crows,21p4jzdGHAcQgCpyRH3MjX,2014-09-02
Ease My Mind,Skrillex,2014,3AGawd3ZkLbYQlxe4nZIEK,Ease My Mind,Skrillex,3AGawd3ZkLbYQlxe4nZIEK,2014-03-14
Easy Love,David Nail,2014,6f1TDktboeG9n8kjWp5XMc,Easy Love,David Nail,6f1TDktboeG9n8kjWp5XMc,2014-01-01
Easy Money,Johnny Marr,2014,0fPJXQm1HSCJYai87MPiIz,Easy Money,Johnny Marr,0fPJXQm1HSCJYai87MPiIz,2014-09-30
