"title","artist","hit"
"I Know You See It","Yung Joc Featuring Brandy 'Ms. B.' Hambrick",1
"SexyBack","Justin Timberlake",1
"Would You Go With Me","Josh Turner",1
"Far Away","Nickelback",1
"Somewhere Over The Rainbow","Katharine McPhee",1
"Put Your Records On","Corinne Bailey Rae",1
"Swing","Trace Adkins",1
"Lips Of An Angel","Hinder",1
"Scotty Doesn't Know","Lustra",1
"Original Fire","Audioslave",1
"Labios Compartidos","Mana",1
"London Bridge","Fergie",1
"How 'Bout You","Eric Church",1
"The Kill (Bury Me)","30 Seconds To Mars",1
"Sunshine And Summertime","Faith Hill",1
"Is It Any Wonder?","Keane",1
"Yee Haw","Jake Owen",1
"Suddenly I See","KT Tunstall",1
"Building Bridges","Brooks & Dunn With Sheryl Crow & Vince Gill",1
"Who Said","Hannah Montana",1
"Face Down","The Red Jumpsuit Apparatus",1
"I Call It Love","Lionel Richie",1
"Coming Undone","Korn",1
"Number One","Pharrell Featuring Kanye West",1
"S.E.X.","Lyfe Jennings",1
"Why, Why, Why","Billy Currington",1
"Show Stopper","Danity Kane",1
"Call Me When You're Sober","Evanescence",1
"When You Were Young","The Killers",1
"Chain Hang Low","Jibbs",1
"About Us","Brooke Hogan Featuring Paul Wall",1
"Say Goodbye","Chris Brown",1
"The Riddle","Five For Fighting",1
"Gallery","Mario Vazquez",1
"Show Me The Money","Petey Pablo",1
"I Loved Her First","Heartland",1
"The Diary Of Jane","Breaking Benjamin",1
"Tell Me Baby","Red Hot Chili Peppers",1
"Through Glass","Stone Sour",1
"Entourage","Omarion",1
"Money Maker","Ludacris Featuring Pharrell",1
"Everytime Tha Beat Drop","Monica Featuring Dem Franchize Boyz",1
"Give It Away","George Strait",1
"It's Okay (One Blood)","The Game Featuring Junior Reid",1
"Every Mile A Memory","Dierks Bentley",1
"Too Little Too Late","JoJo",1
"Need A Boss","Shareefa Featuring Ludacris",1
"Ring The Alarm","Beyonce",1
"Come To Me","Diddy Featuring Nicole Scherzinger",1
"My Love","Justin Timberlake Featuring T.I.",1
"Right Where You Want Me","Jesse McCartney",1
"Here It Goes Again","OK Go",1
"Before He Cheats","Carrie Underwood",1
"Once In A Lifetime","Keith Urban",1
"Maneater","Nelly Furtado",1
"You Save Me","Kenny Chesney",1
"Remember The Name","Fort Minor Featuring Styles Of Beyond",1
"Chemicals React","Aly & AJ",1
"Welcome To The Black Parade","My Chemical Romance",1
"Come Back To Me","Vanessa Hudgens",1
"Walk It Out","Unk",1
"Stuntin' Like My Daddy","Birdman & Lil Wayne",1
"Chicken Noodle Soup.","Webstar & Young B Featuring The Voice Of Harlem",1
"My Wish","Rascal Flatts",1
"Tim McGraw","Taylor Swift",1
"I Can't Hate You Anymore","Nick Lachey",1
"Push It","Rick Ross",1
"Vans","The Pack",1
"Hands Up","Lloyd Banks Featuring 50 Cent",1
"Ni Una Sola Palabra","Paulina Rubio",1
"My Little Girl","Tim McGraw",1
"Money In The Bank","Lil Scrappy Featuring Young Buck",1
"Smack That","Akon Featuring Eminem",1
"White & Nerdy","""Weird Al"" Yankovic",1
"Fergalicious","Fergie",1
"Shortie Like Mine","Bow Wow Featuring Chris Brown & Johnta Austin",1
"Hurt","Christina Aguilera",1
"It Ends Tonight","The All-American Rejects",1
"I Wanna Love You","Akon Featuring Snoop Dogg",1
"Want To","Sugarland",1
"We Fly High","Jim Jones",1
"Show Me What You Got","JAY-Z",1
"Boston","Augustana",1
"Love Me Or Hate Me (F**k You!!!!)","Lady Sovereign",1
"Take Me As I Am","Mary J. Blige",1
"Walk Away (Remember Me)","Paula DeAnda Featuring The DEY",1
"She's Everything","Brad Paisley",1
"The Pick Of Destiny","Tenacious D",1
"Unappreciated","Cherish",1
"Streetcorner Symphony","Rob Thomas",1
"Rockstar","Nickelback",1
"Irreplaceable","Beyonce",1
"Mountains","Lonestar",1
"Like Red On A Rose","Alan Jackson",1
"Nothing Left To Lose","Mat Kearney",1
"Some People Change","Montgomery Gentry",1
"Amarillo Sky","Jason Aldean",1
"Love You","Jack Ingram",1
"Long Way 2 Go","Cassie",1
"Canadian Idiot","""Weird Al"" Yankovic",1
"Tu Amor","RBD",1
"Wind It Up","Gwen Stefani",1
"Let's Ride","The Game",1
"Make It Rain","Fat Joe Featuring Lil Wayne",1
"Watching You","Rodney Atkins",1
"The Saints Are Coming","U2 & Green Day",1
"Say It Right","Nelly Furtado",1
"Dem Jeans","Chingy Featuring Jermaine Dupri",1
"Hate (I Really Don't Like You)","Plain White T's",1
"It Just Comes Natural","George Strait",1
"Here (In Your Arms)","Hellogoodbye",1
"Upgrade U","Beyonce Featuring Jay Z",1
"That's That","Snoop Dogg Featuring R. Kelly",1
"When Your Heart Stops Beating","(+44)",1
"Runaway Love","Ludacris Featuring Mary J. Blige",1
"Save Room","John Legend",1
"If We Were A Movie","Hannah Montana",1
"I Luv It","Young Jeezy",1
"Keep Holding On","Avril Lavigne",1
"What Goes Around...Comes Around","Justin Timberlake",1
"It's Not Over","Daughtry",1
"Hip Hop Is Dead","Nas Featuring will.i.am",1
"You Don't Know","Eminem, 50 Cent, Lloyd Banks & Ca$his",1
"Ice Box","Omarion",1
"Top Back","T.I.",1
"Lost One","Jay-Z Featuring Chrisette Michele",1
"Poppin'","Chris Brown Featuring Jay Biz",1
"Break It Off","Rihanna & Sean Paul",1
"Into The Ocean","Blue October",1
"Zoom","Lil' Boosie Featuring Yung Joc",1
"The Sweet Escape","Gwen Stefani Featuring Akon",1
"Pain","Three Days Grace",1
"Stupid Boy","Keith Urban",1
"Throw Some D's","Rich Boy Featuring Polow Da Don",1
"Love Like Winter","AFI",1
"Anna-Molly","Incubus",1
"Red High Heels","Kellie Pickler",1
"Ladies Love Country Boys","Trace Adkins",1
"Fidelity","Regina Spektor",1
"River","Sarah McLachlan",1
"The Way I Live","Baby Boy Da Prince Featuring Lil Boosie",1
"A Great Big Sled","The Killers Featuring Toni Halliday",1
"Happy Xmas (War Is Over)","The Fray",1
"Lost Without U","Robin Thicke",1
"Listen","Beyonce",1
"On The Hotline","Pretty Ricky",1
"Ay Chico (Lengua Afuera)","Pitbull",1
"This Ain't A Scene, It's An Arms Race","Fall Out Boy",1
"Push It To The Limit","Corbin Bleu",1
"Cupid's Chokehold/Breakfast In America","Gym Class Heroes Featuring Patrick Stump",1
"If Everyone Cared","Nickelback",1
"Jump To The Rhythm","Jordan Pruitt",1
"And I Am Telling You I'm Not Going","Jennifer Hudson",1
"Alyssa Lies","Jason Michael Carroll",1
"Glamorous","Fergie Featuring Ludacris",1
"Don't Matter","Akon",1
"King Kong","Jibbs Featuring Chamillionaire",1
"Little Bit Of Life","Craig Morgan",1
"Go Getta","Young Jeezy Featuring R. Kelly",1
"This Is Why I'm Hot","Mims",1
"She's Like The Wind","Lumidee Featuring Tony Sunshine",1
"My, Oh My","The Wreckers",1
"U + Ur Hand","P!nk",1
"Last Night","Diddy Featuring Keyshia Cole",1
"From Yesterday","30 Seconds To Mars",1
"Honestly","Cartel",1
"He Said She Said","Ashley Tisdale",1
"One Wing In The Fire","Trent Tomlinson",1
"Anyway","Martina McBride",1
"Like A Star","Corinne Bailey Rae",1
"Year 3000","Jonas Brothers",1
"Buddy","Musiq Soulchild",1
"Over It","Katharine McPhee",1
"Say OK","Vanessa Hudgens",1
"Gravity","John Mayer",1
"Wouldn't Get Far","The Game Featuring Kanye West",1
"High Maintenance Woman","Toby Keith",1
"Wasted","Carrie Underwood",1
"Flathead","The Fratellis",1
"Grace Kelly","MIKA",1
"Candyman","Christina Aguilera",1
"Give It To Me","Timbaland Featuring Nelly Furtado & Justin Timberlake",1
"Beer In Mexico","Kenny Chesney",1
"Outside Looking In","Jordan Pruitt",1
"2 Step","Unk",1
"I'm A Flirt","R. Kelly Or Bow Wow (Featuring T.I. & T-Pain)",1
"Read My Mind","The Killers",1
"Settlin'","Sugarland",1
"Famous Last Words","My Chemical Romance",1
"I'll Wait For You","Joe Nichols",1
"Hillbilly Deluxe","Brooks & Dunn",1
"Rock Yo Hips","Crime Mob Featuring Lil Scrappy",1
"Stand","Rascal Flatts",1
"Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1
"With Love","Hilary Duff",1
"Like A Boy","Ciara",1
"Pop, Lock & Drop It","Huey",1
"Outta My System","Bow Wow Featuring T-Pain & Johnta Austin",1
"Look After You","The Fray",1
"Survivalism","Nine Inch Nails",1
"Better Than Me","Hinder",1
"Get It Shawty","Lloyd",1
"Teardrops On My Guitar","Taylor Swift",1
"Long Trip Alone","Dierks Bentley",1
"Last Dollar (Fly Away)","Tim McGraw",1
"1st Time","Yung Joc Featuring Marques Houston & Trey Songz",1
"Good Directions","Billy Currington",1
"The River","Good Charlotte Featuring M. Shadows And Synyster Gates",1
"You Know I'm No Good","Amy Winehouse",1
"Rehab","Amy Winehouse",1
"Circle","Marques Houston",1
"Beautiful Liar","Beyonce & Shakira",1
"Please Don't Go","Tank",1
"Like This","Kelly Rowland Featuring Eve",1
"Dashboard","Modest Mouse",1
"Doe Boy Fresh","Three 6 Mafia Featuring Chamillionaire",1
"I Tried","Bone Thugs-N-Harmony Featuring Akon",1
"What I've Done","Linkin Park",1
"Summer Love","Justin Timberlake",1
"We Takin' Over","DJ Khaled Featuring T.I., Akon, Rick Ross, Fat Joe, Lil' Wayne & Baby",1
"Big Girls Don't Cry","Fergie",1
"Thnks Fr Th Mmrs","Fall Out Boy",1
"Ticks","Brad Paisley",1
"Hey There Delilah","Plain White T's",1
"Little Wonders","Rob Thomas",1
"Stolen","Dashboard Confessional",1
"Forever","Papa Roach",1
"A Different World","Bucky Covington",1
"Makes Me Wonder","Maroon 5",1
"Lost In This Moment","Big & Rich",1
"Moments","Emerson Drive",1
"Umbrella","Rihanna Featuring Jay-Z",1
"A Woman's Love","Alan Jackson",1
"Find Out Who Your Friends Are","Tracy Lawrence",1
"Party Like A Rockstar","Shop Boyz",1
"It's Me Snitches","Swizz Beatz",1
"Breath","Breaking Benjamin",1
"When I See U","Fantasia",1
"I'm Throwed","Paul Wall Featuring Jermaine Dupri",1
"Lucky Man","Montgomery Gentry",1
"When You're Gone","Avril Lavigne",1
"Don't Make Me","Blake Shelton",1
"A Feelin' Like That","Gary Allan",1
"Wrapped","George Strait",1
"Johnny Cash","Jason Aldean",1
"Me And God","Josh Turner",1
"Dig","Incubus",1
"Get Buck","Young Buck",1
"Never Again","Kelly Clarkson",1
"Wait For You","Elliott Yamin",1
"Do You Know? (The Ping Pong Song)/Dimelo","Enrique Iglesias",1
"I'll Stand By You","Carrie Underwood",1
"Do It Just Like A Rockstar","Freak Nasty Featuring Crazy Mike",1
"Anonymous","Bobby Valentino Featuring Timbaland",1
"Lean Like A Cholo","Down A.K.A. Kilo",1
"Straight To The Bank","50 Cent",1
"Sexy Lady","Yung Berg Featuring Junior",1
"(You Want To) Make A Memory","Bon Jovi",1
"Wipe Me Down","Lil Boosie Featuring Foxx & Webbie",1
"First Time","Lifehouse",1
"Same Girl","R. Kelly Duet With Usher",1
"Icky Thump","The White Stripes",1
"Impacto","Daddy Yankee Featuring Fergie",1
"I Don't Wanna Stop","Ozzy Osbourne",1
"Tambourine","Eve",1
"I Told You So","Keith Urban",1
"teachme","Musiq Soulchild",1
"Get Me Bodied","Beyonce",1
"Bubbly","Colbie Caillat",1
"The Great Escape","Boys Like Girls",1
"Bleed It Out","Linkin Park",1
"Given Up","Linkin Park",1
"Lip Gloss","Lil Mama",1
"Make Me Better","Fabolous Featuring Ne-Yo",1
"Bartender","T-Pain Featuring Akon",1
"Big Things Poppin' (Do It)","T.I.",1
"Nobody's Perfect","Hannah Montana",1
"Beautiful Girls","Sean Kingston",1
"The Way I Are","Timbaland Featuring Keri Hilson",1
"Whine Up","Kat DeLuna Featuring Elephant Man",1
"Working Class Hero","Green Day",1
"4 In The Morning","Gwen Stefani",1
"Shut Up And Drive","Rihanna",1
"Wall To Wall","Chris Brown",1
"A Bay Bay","Hurricane Chris",1
"You Give Love A Bad Name","Blake Lewis",1
"Teenagers","My Chemical Romance",1
"These Are My People","Rodney Atkins",1
"Paralyzer","Finger Eleven",1
"Startin' With Me","Jake Owen",1
"Imagine","Jack Johnson",1
"Shawty","Plies Featuring T-Pain",1
"This Is My Now","Jordin Sparks",1
"All Good Things (Come To An End)","Nelly Furtado",1
"I Wonder","Kellie Pickler",1
"What Time Is It","High School Musical 2 Cast",1
"Sorry, Blame It On Me","Akon",1
"Potential Breakup Song","Aly & AJ",1
"Crank That (Soulja Boy)","Soulja Boy Tell'em",1
"Never Wanted Nothing More","Kenny Chesney",1
"Let It Go","Keyshia Cole Featuring Missy Elliott & Lil Kim",1
"Who Knew","P!nk",1
"How Do I Breathe","Mario",1
"LoveStoned","Justin Timberlake",1
"You Know What It Is","T.I. Featuring Wyclef Jean",1
"Life's What You Make It","Hannah Montana",1
"Misery Business","Paramore",1
"Easy","Paula DeAnda Featuring Bow Wow",1
"Cupid Shuffle","Cupid",1
"Ready, Set, Don't Go","Billy Ray Cyrus With Miley Cyrus",1
"You Can't Stop The Beat","Cast Of Hairspray",1
"Bed","J. Holiday",1
"Can't Leave 'Em Alone","Ciara Featuring 50 Cent",1
"Tough","Craig Morgan",1
"Before It's Too Late (Sam And Mikaela's Theme)","Goo Goo Dolls",1
"Everyday America","Sugarland",1
"Can't Tell Me Nothing","Kanye West",1
"Stranger","Hilary Duff",1
"Online","Brad Paisley",1
"Me Love","Sean Kingston",1
"S.O.S.","Jonas Brothers",1
"Ayo Technology","50 Cent Featuring Justin Timberlake & Timbaland",1
"You Are The Music In Me","Zac Efron & Vanessa Anne Hudgens",1
"If You're Reading This","Tim McGraw",1
"Clothes Off!!","Gym Class Heroes",1
"Cyclone","Baby Bash Featuring T-Pain",1
"I Got It From My Mama","will.i.am",1
"Gotta Go My Own Way","Zac Efron & Vanessa Anne Hudgens",1
"Bet On It","Zac Efron",1
"Take Me There","Rascal Flatts",1
"Int'l Players Anthem (I Choose You)","UGK Featuring OutKast",1
"Love Me If You Can","Toby Keith",1
"The Pretender","Foo Fighters",1
"I Don't Dance","Corbin Bleu & Lucas Grabeel",1
"Over You","Daughtry",1
"Proud Of The House We Built","Brooks & Dunn",1
"All My Friends Say","Luke Bryan",1
"Wake Up Call","Maroon 5",1
"Free And Easy (Down The Road I Go)","Dierks Bentley",1
"Everyday","Zac Efron & Vanessa Anne Hudgens",1
"Apologize","Timbaland Featuring OneRepublic",1
"All For One","High School Musical 2 Cast",1
"Hood Figga","Gorilla Zoe",1
"So Small","Carrie Underwood",1
"How Far We've Come","matchbox twenty",1
"Good Life","Kanye West Featuring T-Pain",1
"No One","Alicia Keys",1
"I Get Money","50 Cent",1
"1234","Feist",1
"Don't Blink","Kenny Chesney",1
"Hate That I Love You","Rihanna Featuring Ne-Yo",1
"Do It Well","Jennifer Lopez",1
"Baby Don't Go","Fabolous Featuring Jermaine Dupri",1
"Wadsyaname","Nelly",1
"Shawty Is A 10","The-Dream",1
"Gimme More","Britney Spears",1
"More Than A Memory","Garth Brooks",1
"Never Too Late","Three Days Grace",1
"1973","James Blunt",1
"Kiss Kiss","Chris Brown Featuring T-Pain",1
"I Don't Wanna Be In Love (Dance Floor Anthem)","Good Charlotte",1
"Livin' Our Love Song","Jason Michael Carroll",1
"My Drink N' My 2 Step","Cassidy Featuring Swizz Beatz",1
"I'm So Hood","DJ Khaled Featuring T-Pain, Trick Daddy, Rick Ross & Plies",1
"Fall","Clay Walker",1
"How 'Bout Them Cowgirls","George Strait",1
"Me Enamora","Juanes",1
"Firecracker","Josh Turner",1
"Sweetest Girl (Dollar Bill)","Wyclef Jean Featuring Akon, Lil Wayne & Niia",1
"Duffle Bag Boy","Playaz Circle Featuring Lil Wayne",1
"Freaky Gurl","Gucci Mane",1
"Famous In A Small Town","Miranda Lambert",1
"Inconsolable","Backstreet Boys",1
"Can't Help But Wait","Trey Songz",1
"Tattoo","Jordin Sparks",1
"Soulja Girl","Soulja Boy Tell'em Featuring I-15",1
"Clumsy","Fergie",1
"Our Song","Taylor Swift",1
"Into The Night","Santana Featuring Chad Kroeger",1
"Hypnotized","Plies Featuring Akon",1
"As If","Sara Evans",1
"Shadowplay","The Killers",1
"Shoulda Let You Go","Keyshia Cole Introducing Amina",1
"Stay","Sugarland",1
"Nothin' Better To Do","LeAnn Rimes",1
"Fake It","Seether",1
"Pictures Of You","The Last Goodnight",1
"Everybody","Keith Urban",1
"What Do Ya Think About That","Montgomery Gentry",1
"Love Like This","Natasha Bedingfield Featuring Sean Kingston",1
"The Hand Clap","Hurricane Chris Featuring Big Poppa",1
"Blue Magic","JAY-Z",1
"Just Fine","Mary J. Blige",1
"Get Buck In Here","DJ Felli Fel Featuring Diddy, Akon, Ludacris & Lil Jon",1
"Take You There","Sean Kingston",1
"Like You'll Never See Me Again","Alicia Keys",1
"Taking Chances","Celine Dion",1
"Music Is My Hot Hot Sex","CSS",1
"Roc Boys (And The Winner Is)...","JAY-Z",1
"I'm Like A Lawyer...(Me & You)","Fall Out Boy",1
"Shadow Of The Day","Linkin Park",1
"Winner At A Losing Game","Rascal Flatts",1
"Piece Of Me","Britney Spears",1
"Watching Airplanes","Gary Allan",1
"Suffocate","J. Holiday",1
"Pop Bottles","Birdman Featuring Lil Wayne",1
"From Where You Are","Lifehouse",1
"Letter To Me","Brad Paisley",1
"Stealing Cinderella","Chuck Wicks",1
"Calabria 2008","Enur Featuring Natasja",1
"Sexy Movimiento","Wisin & Yandel",1
"Dreaming With A Broken Heart","John Mayer",1
"Sensual Seduction","Snoop Dogg",1
"Don't Stop The Music","Rihanna",1
"Flashing Lights","Kanye West Featuring Dwele",1
"If I Had Eyes","Jack Johnson",1
"Hero/Heroine","Boys Like Girls",1
"Independent","Webbie Featuring Lil' Phat & Lil' Boosie",1
"See You Again","Miley Cyrus",1
"This Christmas","Chris Brown",1
"Superstar","Lupe Fiasco Featuring Matthew Santos",1
"The Chipmunk Song (Christmas Don't Be Late) (2007)","Alvin And The Chipmunks",1
"Won't Go Home Without You","Maroon 5",1
"Work That","Mary J. Blige",1
"Stop And Stare","OneRepublic",1
"Crying Out For Me","Mario",1
"crushcrushcrush","Paramore",1
"I Remember","Keyshia Cole",1
"Cleaning This Gun (Come On In Boy)","Rodney Atkins",1
"Fly Like Me","Chingy Featuring Amerie",1
"Do You Hear What I Hear","Carrie Underwood",1
"Falling In Love At A Coffee Shop","Landon Pigg",1
"What Is It","Baby Bash Featuring Sean Kingston",1
"International Harvester","Craig Morgan",1
"Go Girl","Pitbull Featuring Trina & Young Bo$$",1
"No Air","Jordin Sparks Duet With Chris Brown",1
"Feedback","Janet",1
"All-American Girl","Carrie Underwood",1
"Falsetto","The-Dream",1
"I Won't Tell","Fat Joe Featuring J. Holiday",1
"Shiftwork","Kenny Chesney Duet With George Strait",1
"Small Town Southern Man","Alan Jackson",1
"Dey Know","Shawty Lo",1
"Start All Over","Miley Cyrus",1
"Suspicions","Tim McGraw",1
"Through The Fire And Flames","DragonForce",1
"Get My Drink On","Toby Keith",1
"What Kinda Gone","Chris Cagle",1
"Girls In Their Summer Clothes","Bruce Springsteen",1
"Laughed Until We Cried","Jason Aldean",1
"Whatever It Takes","Lifehouse",1
"Anyone Else But You","Michael Cera & Ellen Page",1
"God Must Be Busy","Brooks & Dunn",1
"Long Road To Ruin","Foo Fighters",1
"Sexy Can I","Ray J & Yung Berg",1
"When You Look Me In The Eyes","Jonas Brothers",1
"New Soul","Yael Naim",1
"Feels Like Tonight","Daughtry",1
"Touch My Body","Mariah Carey",1
"YAHHH!","Soulja Boy Tell'em Featuring Arab",1
"The Prayer (Live)","Celine Dion & Josh Groban",1
"Ching-A-Ling","Missy Elliott",1
"Like Whoa","Aly & AJ",1
"Say","John Mayer",1
"You're Gonna Miss This","Trace Adkins",1
"Nine In The Afternoon","Panic! At The Disco",1
"Realize","Colbie Caillat",1
"Love In This Club","Usher Featuring Young Jeezy",1
"The Boss","Rick Ross Featuring T-Pain",1
"Bleeding Love","Leona Lewis",1
"Umma Do Me","Rocko",1
"Killa","Cherish Featuring Yung Joc",1
"Love Is Free","Sheryl Crow",1
"Picture To Burn","Taylor Swift",1
"Rock Star","Hannah Montana",1
"I'll Be Waiting","Lenny Kravitz",1
"Psycho","Puddle Of Mudd",1
"She Got It","2 Pistols Featuring T-Pain & Tay Dizm",1
"In Love With A Girl","Gavin DeGraw",1
"Elevator","Flo Rida Featuring Timbaland",1
"Lollipop","Lil Wayne Featuring Static Major",1
"Shawty Get Loose","Lil Mama Featuring Chris Brown & T-Pain",1
"I Saw God Today","George Strait",1
"What You Got","Colby O'Donis Featuring Akon",1
"Just Got Started Lovin' You","James Otto",1
"Pocketful Of Sunshine","Natasha Bedingfield",1
"Break The Ice","Britney Spears",1
"Roll","Flo Rida Featuring Sean Kingston",1
"The Way That I Love You","Ashanti",1
"I'm Still A Guy","Brad Paisley",1
"All Around Me","Flyleaf",1
"Love Is A Beautiful Thing","Phil Vassar",1
"Dance Like There's No Tomorrow","Paula Abdul & Randy Jackson",1
"Hollywood's Not America","Ferras",1
"Love Don't Live Here","Lady Antebellum",1
"It's Good To Be Us","Bucky Covington",1
"Going On","Gnarls Barkley",1
"Every Day","Rascal Flatts",1
"Who The F*** Is That?","Dolla Featuring T-Pain & Tay Dizm",1
"Stronger Woman","Jewel",1
"It's Not My Time","3 Doors Down",1
"Diamond Girl","Ryan Leslie",1
"Go On Girl","Ne-Yo",1
"Te Quiero","Flex",1
"Woman","Raheem DeVaughn",1
"Bye Bye","Mariah Carey",1
"Bust It Baby Part 2","Plies Featuring Ne-Yo",1
"Party People","Nelly Featuring Fergie",1
"Shake It","Metro Station",1
"Last Name","Carrie Underwood",1
"Better As A Memory","Kenny Chesney",1
"Inside The Fire","Disturbed",1
"Handlebars","Flobots",1
"Customer","Raheem DeVaughn",1
"Take A Bow","Rihanna",1
"Beat It","Fall Out Boy Featuring John Mayer",1
